id,date_sold,bedrooms,bathrooms,m2_living,m2_total,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_total15,price
6679000560,29/07/2014,2,3,172.8,590.77,2,0,0,3,7,172.8,0.0,2003,0,98038,47.3847,-122.029,172.8,590.77,314950
6743700335,04/06/2014,3,2,167.22,1176.98,1,0,0,3,7,167.22,0.0,1956,1990,98033,47.6935,-122.173,183.02,908.12,470000
2207000060,18/08/2014,3,2,182.09,818.93,1,0,0,4,7,94.76,87.33,1958,0,98006,47.5765,-122.159,163.51,885.73,500000
1900000060,17/11/2014,3,2,144.0,674.47,2,0,0,2,6,144.0,0.0,1925,0,98166,47.4693,-122.349,110.55,707.92,313000
1232001480,10/07/2014,2,1,78.04,356.74,1,0,0,4,7,78.04,0.0,1926,0,98117,47.684,-122.378,121.7,356.74,445000
9835800320,28/08/2014,4,2,193.24,812.89,1,0,0,4,8,123.56,69.68,1967,0,98032,47.3749,-122.291,166.3,812.89,300000
9285800055,14/10/2014,4,3,205.31,471.66,2,0,0,4,8,137.5,67.82,1912,0,98126,47.5719,-122.377,161.65,464.51,619500
3438500677,13/06/2014,3,2,112.41,486.81,1,0,0,4,7,56.67,55.74,1983,0,98106,47.5524,-122.356,144.93,486.81,305000
3879901290,01/04/2015,3,3,125.42,87.42,3,0,0,3,9,125.42,0.0,2007,0,98119,47.6265,-122.364,152.36,127.18,874000
3905040060,13/03/2015,3,2,172.8,478.08,2,0,0,3,8,172.8,0.0,1991,0,98029,47.5706,-121.999,181.16,478.08,477500
9530101290,10/11/2014,3,2,180.23,418.06,1,0,3,3,7,101.26,78.97,1926,0,98107,47.6659,-122.359,157.93,418.06,700000
5104532030,06/03/2015,4,4,315.87,485.14,2,0,0,3,9,315.87,0.0,2005,0,98038,47.3559,-122.0,296.36,494.8,515000
6411600045,16/10/2014,4,3,208.1,871.89,2,0,0,3,8,208.1,0.0,1991,0,98133,47.7125,-122.332,186.73,836.12,590000
1796360990,01/07/2014,3,2,108.7,765.42,1,0,0,3,7,108.7,0.0,1981,0,98042,47.3679,-122.088,109.62,730.77,205000
9264911550,22/10/2014,3,4,290.78,864.18,2,0,0,3,8,203.46,87.33,1987,0,98023,47.3078,-122.338,218.32,738.48,310000
7715800310,21/08/2014,2,3,140.28,676.33,2,0,0,3,7,140.28,0.0,1987,0,98074,47.6264,-122.058,140.28,754.37,442500
3407700012,06/11/2014,4,4,347.45,3851.54,2,0,2,3,11,347.45,0.0,2000,0,98072,47.7375,-122.139,348.38,3560.48,1080000
2322069116,25/08/2014,4,3,249.91,4330.08,2,0,0,3,8,249.91,0.0,1980,1991,98038,47.3843,-122.006,139.35,3233.0,530000
4058800875,24/06/2014,4,2,163.51,576.37,1,0,2,4,7,109.62,53.88,1950,0,98178,47.5045,-122.24,184.88,579.71,343500
8113101070,23/04/2015,4,2,202.53,377.74,2,0,0,3,6,117.99,84.54,1911,0,98118,47.5487,-122.277,130.06,124.77,334900
9512501370,05/11/2014,4,2,144.93,836.12,1,0,0,5,7,144.93,0.0,1969,0,98052,47.6707,-122.149,140.28,822.0,544300
3670500465,26/05/2014,3,3,165.37,376.25,2,0,0,3,7,165.37,0.0,2001,0,98155,47.7346,-122.308,145.95,462.28,370000
8856950310,24/05/2014,3,2,117.06,641.77,1,0,0,3,7,117.06,0.0,1994,0,98038,47.385,-122.031,168.15,665.09,245000
4315700505,10/02/2015,4,2,145.86,301.93,2,0,0,5,8,145.86,0.0,1928,0,98136,47.5405,-122.393,145.86,531.4,535000
3046200125,06/04/2015,2,1,68.75,608.51,1,0,0,4,5,68.75,0.0,1946,0,98168,47.4807,-122.332,100.33,791.06,202000
2922701420,18/11/2014,4,3,187.66,460.8,2,0,0,3,7,158.86,28.8,1938,0,98117,47.6867,-122.369,147.71,422.71,490000
6430500238,16/12/2014,4,2,139.35,285.67,2,0,0,5,7,131.92,7.43,1929,0,98103,47.6893,-122.35,137.5,350.61,651500
6031400071,14/01/2015,4,3,155.15,748.42,1,0,0,3,7,108.7,46.45,1961,0,98168,47.4884,-122.319,126.35,748.42,270000
1854750030,07/04/2015,3,4,336.31,749.91,2,0,0,3,10,271.27,65.03,1999,0,98006,47.5646,-122.127,341.88,894.09,1160000
7950302121,16/07/2014,2,2,93.83,121.61,2,0,0,3,7,79.9,13.94,2007,0,98118,47.5659,-122.286,110.55,284.28,289000
1421069117,17/04/2015,3,2,135.64,1254.46,1,0,0,4,6,135.64,0.0,1977,0,98010,47.3119,-122.015,135.64,1244.33,240000
1370803510,15/05/2014,3,2,166.3,568.28,1,0,2,3,8,125.42,40.88,1940,0,98199,47.6366,-122.401,182.09,515.98,790000
1559900140,22/12/2014,3,3,163.51,893.81,2,0,0,3,7,163.51,0.0,1995,0,98019,47.7466,-121.979,168.15,612.13,350000
2734100738,29/10/2014,3,4,166.3,156.26,2,0,0,3,7,137.5,28.8,2006,0,98108,47.542,-122.321,106.84,371.61,246950
7007700030,05/01/2015,3,1,97.55,557.41,1,0,0,3,7,97.55,0.0,1952,0,98116,47.5709,-122.401,159.79,557.41,400000
7702020030,25/02/2015,4,3,240.62,594.02,2,0,0,3,8,240.62,0.0,2003,0,98028,47.7599,-122.233,232.26,494.98,533000
1795500060,21/10/2014,3,1,96.62,803.14,1,0,0,4,7,96.62,0.0,1962,0,98042,47.3631,-122.116,119.84,803.14,198400
3303860030,29/10/2014,4,3,377.18,794.04,2,0,0,3,9,259.2,117.99,2007,0,98038,47.3694,-122.056,261.06,772.3,495000
7701960990,16/06/2014,4,3,296.36,1353.12,2,0,0,3,11,296.36,0.0,1990,0,98077,47.713,-122.072,317.73,1902.17,862000
7701960990,19/08/2014,4,3,296.36,1353.12,2,0,0,3,11,296.36,0.0,1990,0,98077,47.713,-122.072,317.73,1902.17,870000
5453700060,24/02/2015,4,2,202.53,903.57,1,0,0,4,9,202.53,0.0,1966,0,98040,47.5359,-122.233,237.83,951.69,875000
2143700935,03/09/2014,6,4,196.95,542.55,2,0,0,5,7,196.95,0.0,1979,0,98055,47.4788,-122.227,172.8,743.22,317000
9485300560,25/07/2014,4,3,196.02,635.27,2,0,0,4,8,196.02,0.0,1991,0,98031,47.3877,-122.171,195.09,676.33,325000
3693900135,20/09/2014,2,2,112.41,464.51,2,0,0,5,6,112.41,0.0,1907,0,98117,47.6793,-122.397,145.86,464.51,615000
7212650990,21/07/2014,4,3,223.89,728.91,2,0,0,3,8,223.89,0.0,1992,0,98003,47.2641,-122.312,221.11,735.23,334950
1245001659,21/08/2014,3,3,183.95,725.29,2,0,0,4,9,183.95,0.0,1989,0,98033,47.6884,-122.204,147.71,704.11,775000
6071300550,22/08/2014,4,3,220.18,848.66,1,0,0,4,8,148.64,71.53,1967,0,98006,47.5564,-122.177,190.45,879.6,600000
4083306620,28/07/2014,3,2,159.79,206.06,2,0,0,3,7,117.99,41.81,1931,2003,98103,47.649,-122.335,104.98,148.64,565000
8122100392,28/10/2014,2,1,69.68,466.93,1,0,0,4,6,69.68,0.0,1942,0,98126,47.5368,-122.374,117.06,468.23,292500
5418500800,29/04/2015,3,3,233.18,967.86,1,0,0,3,8,168.15,65.03,1968,0,98115,47.7003,-122.285,233.18,876.53,825000
2421059036,15/04/2015,3,3,239.41,14568.56,2,0,0,3,8,239.41,0.0,2000,0,98092,47.2935,-122.108,194.17,14568.56,495000
952000310,20/05/2014,3,2,143.07,443.42,2,0,0,3,8,143.07,0.0,1941,2009,98126,47.5678,-122.378,143.07,534.19,525000
5694501195,11/05/2015,1,1,66.89,232.26,1,0,0,3,7,66.89,0.0,1910,0,98103,47.6597,-122.345,141.21,348.38,438600
2872900390,14/08/2014,3,3,168.15,757.9,1,0,0,3,8,134.71,33.44,1984,0,98074,47.6258,-122.038,161.65,885.54,507000
1502400140,29/04/2015,3,2,128.21,780.38,1,0,0,3,7,128.21,0.0,1967,0,98003,47.3117,-122.321,143.07,780.38,275900
3860900003,17/06/2014,4,3,238.76,580.73,2,0,0,3,9,238.76,0.0,2000,0,98004,47.593,-122.197,238.76,890.75,1170000
1180003435,09/12/2014,4,2,157.0,557.41,1,0,0,3,7,157.0,0.0,1957,0,98178,47.497,-122.227,125.42,557.41,275000
6430000070,27/10/2014,3,1,131.92,284.28,1,0,0,4,7,79.9,52.03,1923,0,98103,47.6872,-122.346,125.42,371.61,355000
5530000030,26/01/2015,4,2,197.88,889.91,1,0,0,4,7,116.13,81.75,1968,0,98001,47.3069,-122.271,147.71,910.44,233000
5700000465,04/09/2014,3,3,278.71,464.51,2,0,0,4,7,196.02,82.68,1918,0,98144,47.5781,-122.293,183.02,464.51,666000
3211100570,11/08/2014,4,3,199.74,836.12,1,0,0,4,7,126.35,73.39,1979,0,98059,47.4785,-122.16,150.5,780.38,317500
9536601331,22/07/2014,4,2,211.82,958.66,1,0,3,4,8,117.99,93.83,1989,0,98198,47.3594,-122.322,211.82,907.38,420000
985000955,12/03/2015,4,2,144.93,817.54,2,0,0,5,6,144.93,0.0,1942,1967,98168,47.4927,-122.312,137.5,929.02,290000
323059208,03/06/2014,3,2,174.66,999.44,1,0,0,5,6,87.33,87.33,1952,0,98059,47.5091,-122.144,191.38,1950.95,320000
4221270350,23/03/2015,3,3,215.53,490.9,2,0,0,3,8,215.53,0.0,2004,0,98075,47.591,-122.017,215.53,407.19,650000
3768000030,14/07/2014,3,2,93.83,666.2,1,0,0,4,7,93.83,0.0,1967,0,98034,47.7317,-122.231,116.13,702.34,325000
7211401610,20/08/2014,3,1,104.05,464.51,1,0,0,3,6,104.05,0.0,1917,0,98146,47.5109,-122.357,97.55,464.51,165000
9542000340,07/08/2014,3,2,144.93,1504.46,1,0,0,3,8,144.93,0.0,1961,0,98005,47.5966,-122.175,225.75,1504.37,500000
2426049078,16/07/2014,4,2,172.8,1133.13,1,0,0,3,7,172.8,0.0,1964,0,98034,47.729,-122.235,140.28,1092.62,443000
5438000160,09/06/2014,3,2,106.84,806.95,1,0,0,4,7,106.84,0.0,1963,0,98055,47.4417,-122.194,163.51,817.35,213400
259600890,02/10/2014,4,2,178.37,871.42,1,0,0,3,7,178.37,0.0,1964,0,98008,47.6344,-122.118,146.79,797.1,480000
8732190200,15/01/2015,4,3,231.33,671.96,1,0,0,3,8,135.64,95.69,1978,0,98023,47.3115,-122.396,185.8,743.22,275000
3395040200,09/07/2014,3,3,135.64,282.79,2,0,0,3,7,135.64,0.0,2000,0,98108,47.544,-122.296,138.42,282.79,299880
6362900171,27/05/2014,3,4,169.08,139.45,2,0,0,3,8,132.85,36.23,2014,0,98144,47.596,-122.298,144.0,139.45,499950
2154500060,03/12/2014,5,3,398.55,1588.63,1,0,3,3,9,230.4,168.15,1972,2007,98040,47.5473,-122.211,329.8,1578.22,1710000
5706200370,06/08/2014,4,3,207.17,878.86,1,0,0,5,7,137.5,69.68,1960,0,98027,47.5246,-122.044,163.51,1010.59,550000
1402950240,02/06/2014,4,3,192.31,694.54,2,0,0,3,8,192.31,0.0,2003,0,98092,47.3352,-122.189,225.75,510.96,300000
4141800030,14/10/2014,3,2,230.4,371.61,1,0,0,3,8,115.2,115.2,1948,2014,98122,47.615,-122.288,227.61,371.61,920000
3426049284,19/08/2014,4,4,381.83,1479.84,2,1,4,3,12,252.69,129.13,2001,0,98115,47.6934,-122.271,245.26,1479.84,2300000
3658700510,24/07/2014,4,3,212.75,284.28,2,0,0,5,7,144.0,68.75,1928,0,98115,47.6793,-122.316,135.64,284.28,620000
2220069196,11/08/2014,3,1,113.34,1895.21,1,0,0,5,6,113.34,0.0,1959,0,98022,47.2063,-122.023,152.36,4977.52,253500
5700004485,20/05/2014,4,3,243.4,1279.91,2,0,2,4,9,159.79,83.61,1926,0,98144,47.58,-122.285,327.95,862.78,978000
1328320350,02/12/2014,4,3,296.36,915.64,2,0,0,3,8,296.36,0.0,1979,0,98058,47.4445,-122.126,209.96,742.85,387500
3432500310,24/06/2014,3,1,78.97,641.58,1,0,0,3,6,78.97,0.0,1948,0,98155,47.7441,-122.314,106.84,641.68,325000
9274200318,10/04/2015,3,3,161.65,121.52,3,0,0,3,8,161.65,0.0,2008,0,98116,47.5892,-122.387,161.65,118.91,568000
3034200550,22/09/2014,4,3,198.81,720.36,2,0,0,3,8,198.81,0.0,1996,0,98133,47.7173,-122.338,157.0,722.32,525000
2078500350,04/06/2014,3,3,192.31,1180.6,2,0,0,3,8,192.31,0.0,1996,0,98056,47.5295,-122.18,243.4,893.44,560000
7203101290,20/10/2014,3,3,156.08,378.58,2,0,0,3,7,156.08,0.0,2008,0,98053,47.6964,-122.024,158.86,378.58,394000
9287801455,28/10/2014,2,1,92.9,460.42,1,0,2,4,7,92.9,0.0,1916,0,98107,47.6753,-122.36,170.01,460.7,484950
9472200060,05/11/2014,3,3,310.29,1178.93,1,0,0,3,10,236.9,73.39,1956,1988,98105,47.6665,-122.27,310.29,880.71,1300000
869700060,29/07/2014,3,3,117.06,257.06,2,0,0,3,8,117.06,0.0,1999,0,98059,47.4914,-122.155,121.7,257.06,315000
4298100060,09/05/2014,4,3,225.75,3018.95,1,0,0,3,9,225.75,0.0,1993,0,98077,47.7642,-122.048,255.48,3298.59,590000
7211402105,26/11/2014,1,1,52.03,529.54,1,0,0,3,5,52.03,0.0,1947,0,98146,47.511,-122.359,104.05,464.51,106000
7135520260,18/11/2014,3,3,314.01,885.17,2,0,0,3,10,314.01,0.0,1994,0,98059,47.5275,-122.148,337.24,1308.9,751000
9222400565,17/10/2014,2,1,102.19,325.16,1,0,0,5,7,102.19,0.0,1908,0,98115,47.6741,-122.323,190.45,371.61,474000
7116500125,28/05/2014,2,2,157.93,294.59,1,0,0,5,5,78.97,78.97,1927,0,98002,47.3025,-122.224,128.21,548.68,189000
7202290320,24/10/2014,3,3,148.64,294.69,2,0,0,3,7,148.64,0.0,2002,0,98053,47.6868,-122.042,157.0,343.55,440500
9808630260,18/03/2015,3,3,242.01,205.87,2,0,2,4,9,194.17,47.84,1979,0,98033,47.6529,-122.202,242.01,183.85,1020000
8682310310,11/05/2015,2,2,171.87,433.57,1,0,0,3,8,171.87,0.0,2010,0,98053,47.7101,-122.014,172.8,558.16,589000
4137000700,29/08/2014,3,3,170.01,710.8,2,0,0,3,8,170.01,0.0,1986,0,98092,47.2642,-122.219,200.67,784.28,273000
5119400075,20/06/2014,3,4,283.35,1755.11,1,1,4,4,8,153.29,130.06,1962,0,98198,47.3881,-122.326,108.7,6593.55,950000
8857100060,10/11/2014,2,2,115.2,98.01,2,0,0,3,8,111.48,3.72,1967,0,98008,47.6104,-122.112,130.99,124.49,277700
3329510200,24/11/2014,3,3,195.09,758.36,2,0,0,3,7,195.09,0.0,1984,0,98001,47.3336,-122.269,130.99,698.16,299900
7789200070,03/06/2014,3,1,116.13,1449.55,1,0,0,4,7,116.13,0.0,1959,0,98056,47.5093,-122.172,159.79,949.46,235000
6140600049,06/05/2015,2,2,114.27,445.93,2,0,0,3,7,114.27,0.0,1952,2004,98133,47.7145,-122.35,144.93,668.9,464000
9324320030,17/03/2015,3,2,157.0,912.86,1,0,0,4,7,157.0,0.0,1988,0,98023,47.314,-122.365,183.95,912.86,281000
2555900030,07/11/2014,3,1,141.21,824.04,2,0,0,4,7,141.21,0.0,1951,0,98155,47.7638,-122.317,141.21,724.64,320000
8662500350,20/06/2014,4,2,175.59,585.47,2,0,0,3,7,175.59,0.0,1997,0,98030,47.3846,-122.205,157.0,498.79,282000
7856601040,20/02/2015,4,2,184.88,826.83,1,0,0,4,8,184.88,0.0,1972,0,98006,47.5639,-122.149,243.4,829.15,745000
109200390,20/08/2014,3,2,137.5,362.32,1,0,0,4,7,137.5,0.0,1980,0,98023,47.2977,-122.367,170.01,646.23,245000
109200390,20/10/2014,3,2,137.5,362.32,1,0,0,4,7,137.5,0.0,1980,0,98023,47.2977,-122.367,170.01,646.23,250000
6870300060,22/09/2014,3,3,196.95,220.55,2,0,0,3,8,164.44,32.52,2005,0,98052,47.674,-122.142,230.4,282.7,470000
2734100732,15/10/2014,3,4,137.5,100.06,2,0,0,3,7,120.77,16.72,2007,0,98109,47.5421,-122.322,105.91,186.08,216650
7201900370,05/05/2015,3,1,116.13,781.49,1,0,0,4,7,116.13,0.0,1975,0,98052,47.7012,-122.131,170.94,833.89,440000
3904960700,13/06/2014,4,3,186.73,740.62,2,0,0,4,8,186.73,0.0,1989,0,98029,47.5782,-122.018,195.09,790.69,590000
2225059240,28/10/2014,5,3,292.64,3277.87,1,0,0,3,10,167.22,125.42,1975,0,98005,47.6368,-122.157,304.72,3277.87,935000
4397650160,22/09/2014,3,4,279.64,531.12,2,0,0,3,10,279.64,0.0,2000,0,98007,47.5943,-122.15,258.27,477.33,848000
3629860060,12/03/2015,5,5,364.18,540.97,2,0,0,3,9,278.71,85.47,2000,0,98029,47.5492,-122.008,278.71,492.1,827500
4083305085,20/05/2014,6,3,267.56,296.54,2,0,0,4,8,202.53,65.03,1919,0,98103,47.6506,-122.332,173.73,421.13,1130000
518500700,07/05/2014,2,3,236.9,526.11,1,0,0,3,10,159.79,77.11,2011,0,98056,47.5304,-122.202,237.83,355.63,630000
3580900260,05/05/2014,5,1,104.05,838.16,2,0,0,4,7,104.05,0.0,1962,0,98034,47.7296,-122.24,121.7,696.77,340000
1974300060,23/09/2014,4,3,291.71,1014.31,1,0,0,3,8,176.51,115.2,1968,1986,98034,47.7086,-122.243,294.5,1014.31,570000
624069035,09/12/2014,4,4,383.69,517.93,2,1,4,4,10,265.7,117.99,1993,0,98075,47.5968,-122.083,276.85,517.93,2750000
5152980070,02/01/2015,4,3,277.78,893.16,1,0,2,4,9,161.65,116.13,1976,0,98003,47.3424,-122.329,313.08,1122.72,514500
2624039114,13/04/2015,2,1,104.05,1172.89,1,0,3,3,7,104.05,0.0,1940,0,98136,47.5397,-122.385,174.66,634.34,360000
4337000200,17/12/2014,4,2,145.86,815.22,1,0,0,3,7,145.86,0.0,1943,0,98166,47.4789,-122.335,91.04,815.22,228900
7203100550,25/06/2014,3,3,205.31,371.61,2,0,0,3,8,205.31,0.0,2008,0,98053,47.6954,-122.017,207.17,434.23,660000
2782100260,03/03/2015,4,3,222.04,538.83,2,0,0,3,9,222.04,0.0,2000,0,98075,47.5965,-122.038,240.62,604.52,647000
1737320060,10/06/2014,3,2,141.21,801.28,1,0,0,3,8,141.21,0.0,1976,0,98011,47.7687,-122.223,193.24,854.7,366000
7972604001,18/07/2014,5,2,170.01,741.92,1,0,0,4,7,98.48,71.53,1962,0,98106,47.5208,-122.35,130.99,674.47,354000
2719100240,19/05/2014,4,4,245.26,548.12,2,0,2,3,8,245.26,0.0,1937,1998,98136,47.5421,-122.383,157.93,548.12,850000
3904990570,24/05/2014,3,3,161.65,537.16,2,0,0,4,8,161.65,0.0,1989,0,98029,47.5783,-122.001,193.24,537.16,496700
7399000350,04/11/2014,3,2,144.0,771.09,1,0,0,4,8,144.0,0.0,1965,0,98055,47.4654,-122.195,172.8,743.22,300000
6400700189,17/10/2014,3,1,96.62,750.19,1,0,0,4,7,96.62,0.0,1961,0,98033,47.6701,-122.176,134.71,750.19,390000
4305200070,19/05/2014,3,3,152.36,668.9,2,0,0,4,8,152.36,0.0,1985,0,98007,47.5948,-122.153,170.01,777.78,350000
4305200070,22/09/2014,3,3,152.36,668.9,2,0,0,4,8,152.36,0.0,1985,0,98007,47.5948,-122.153,170.01,777.78,561000
2201500240,30/07/2014,3,2,117.06,935.06,1,0,0,3,7,117.06,0.0,1954,2014,98006,47.5727,-122.138,122.63,954.85,475000
3277800729,16/10/2014,3,2,108.7,109.07,2,0,0,3,7,78.04,30.66,2007,0,98126,47.5459,-122.376,108.7,235.69,275000
2525310320,28/10/2014,3,2,147.71,1254.18,1,0,0,4,7,101.26,46.45,1980,0,98038,47.3621,-122.031,143.07,963.86,290000
2215901840,11/02/2015,3,3,162.58,624.77,1,0,0,3,7,123.56,39.02,1993,0,98038,47.352,-122.058,155.15,719.44,199000
1796700160,24/03/2015,4,3,164.44,403.01,2,0,0,3,7,164.44,0.0,2001,0,98042,47.3672,-122.099,164.44,613.71,279900
4218400671,05/05/2015,4,3,327.95,510.96,2,0,0,3,8,265.7,62.24,1940,0,98105,47.6618,-122.273,263.84,510.96,1660000
6415100350,13/04/2015,3,3,200.67,947.6,1,0,0,3,7,126.35,74.32,1978,0,98133,47.7295,-122.331,186.73,729.28,405000
7504020400,27/01/2015,4,3,219.25,1473.43,1,0,0,3,9,219.25,0.0,1977,0,98074,47.6307,-122.051,246.19,1096.06,615000
8732190070,02/10/2014,3,2,183.95,1165.27,1,0,0,3,8,109.62,74.32,1978,0,98023,47.3104,-122.394,194.17,793.29,268000
2826049200,25/08/2014,4,2,150.5,505.76,2,0,0,3,8,150.5,0.0,1955,0,98125,47.7065,-122.297,150.5,642.14,451000
8682292190,15/12/2014,2,3,250.84,915.46,1,0,0,3,9,250.84,0.0,2012,0,98053,47.7187,-122.024,133.78,387.22,850000
2524049250,21/09/2014,5,3,303.79,1537.81,2,0,2,5,9,229.47,74.32,1968,0,98040,47.5428,-122.236,342.81,1664.44,1180000
7972603385,16/05/2014,2,1,80.82,571.35,1,0,0,3,6,80.82,0.0,1941,0,98106,47.5256,-122.347,104.05,571.35,245000
4454800060,26/06/2014,2,2,78.04,310.29,1,0,0,3,6,65.03,13.01,1912,0,98107,47.6692,-122.359,157.93,369.75,450000
8910500226,09/04/2015,3,4,124.49,108.51,2,0,2,3,8,100.33,24.15,2002,0,98133,47.711,-122.356,153.29,128.02,370350
1972202505,29/07/2014,3,3,143.07,116.69,3,0,0,3,8,143.07,0.0,2004,0,98103,47.6498,-122.346,139.35,125.42,543000
6303400520,27/01/2015,2,2,153.29,833.8,1,0,0,5,6,153.29,0.0,1942,0,98146,47.5073,-122.36,117.06,805.28,265000
7852020340,25/03/2015,3,3,244.33,428.37,2,0,0,3,8,244.33,0.0,2001,0,98065,47.5322,-121.868,206.24,487.74,497000
3824100041,12/04/2015,4,3,174.66,903.66,1,0,0,3,7,102.19,72.46,1979,0,98028,47.7731,-122.257,166.3,954.48,419000
3904990260,24/07/2014,4,3,183.95,418.06,2,0,0,3,8,183.95,0.0,1989,0,98029,47.579,-122.001,164.44,426.89,545800
204000140,03/04/2015,3,1,139.35,996.84,1,0,0,3,7,92.9,46.45,1977,0,98053,47.6385,-121.966,145.86,1134.34,403000
6083000071,10/11/2014,3,2,114.27,765.05,2,0,0,3,6,114.27,0.0,1959,0,98168,47.4853,-122.304,100.33,955.13,195000
6819100111,11/12/2014,4,3,234.11,241.55,2,0,0,5,8,155.15,78.97,1925,0,98119,47.6434,-122.358,212.75,334.45,1130000
7806210400,29/09/2014,5,2,183.02,829.15,1,0,0,5,7,108.7,74.32,1977,0,98002,47.2925,-122.196,177.44,745.54,255000
4375700055,27/06/2014,2,2,141.21,746.93,1,0,0,5,7,141.21,0.0,1951,0,98125,47.7131,-122.306,133.78,746.93,500000
207500012,05/05/2014,4,3,241.55,500.74,1,0,0,4,8,120.77,120.77,1960,0,98199,47.6382,-122.397,236.9,520.25,855000
2731600045,07/01/2015,4,2,212.75,854.7,2,0,0,3,7,212.75,0.0,1920,0,98166,47.4678,-122.363,198.81,854.7,390000
1953400570,24/03/2015,3,2,183.85,786.88,1,0,2,4,7,123.47,60.39,1956,0,98198,47.3912,-122.301,153.29,798.12,339000
2883200139,06/03/2015,4,4,201.6,341.14,2,0,0,3,9,201.6,0.0,1905,1989,98115,47.6828,-122.329,181.16,320.51,1330000
3345100251,17/02/2015,4,2,169.08,1664.62,1,0,0,4,8,110.55,58.53,1962,0,98056,47.521,-122.179,175.59,1415.92,429900
1387301740,25/09/2014,3,2,111.48,795.24,1,0,0,4,7,111.48,0.0,1975,0,98011,47.7392,-122.194,144.0,724.64,370900
3214200070,29/04/2015,3,1,112.41,709.4,1,0,0,4,7,112.41,0.0,1952,0,98118,47.5377,-122.266,142.14,548.12,457500
1937300193,27/02/2015,4,3,183.02,241.64,2,0,0,3,7,133.78,49.24,1999,0,98144,47.5949,-122.308,163.51,281.03,499000
2821049082,12/02/2015,2,1,96.62,1068.38,1,0,0,5,7,96.62,0.0,1947,0,98003,47.2791,-122.3,120.77,1110.55,225000
2207500200,15/09/2014,3,2,178.37,371.61,1,0,0,3,7,99.41,78.97,1950,0,98102,47.6392,-122.318,211.82,371.61,615000
9528104286,13/01/2015,2,2,94.76,106.47,3,0,0,3,7,94.76,0.0,2001,0,98115,47.6774,-122.325,105.72,107.4,455000
8901001170,14/05/2014,3,1,154.22,696.77,1,0,0,4,7,98.48,55.74,1940,0,98125,47.7105,-122.306,134.71,696.77,458000
3260200200,30/10/2014,3,3,155.15,688.96,1,0,0,4,7,113.34,41.81,1974,0,98005,47.6028,-122.172,158.86,688.96,580000
1853080640,14/05/2014,5,5,353.96,744.98,2,0,0,3,10,353.96,0.0,2008,0,98074,47.5915,-122.058,314.94,716.56,966000
986000045,07/10/2014,4,2,187.66,959.87,1,0,0,3,7,93.83,93.83,1954,0,98168,47.5059,-122.303,208.1,778.43,240000
4322200105,31/03/2015,1,1,39.02,306.39,1,0,0,4,4,39.02,0.0,1949,0,98136,47.5375,-122.391,135.64,462.19,229050
1453600681,23/02/2015,3,3,129.13,130.71,3,0,0,3,7,129.13,0.0,2004,0,98125,47.7227,-122.296,129.13,151.24,328500
3365900041,21/01/2015,3,2,186.73,938.31,1,0,0,4,7,103.12,83.61,1964,0,98168,47.4738,-122.266,176.51,938.31,319000
9294300070,02/05/2014,4,2,169.08,464.51,2,0,1,3,7,152.36,16.72,1945,0,98115,47.6815,-122.269,191.38,464.51,650000
5096300140,17/02/2015,3,3,151.43,183.11,2,0,0,3,8,151.43,0.0,1996,0,98177,47.7753,-122.375,151.43,320.61,398500
985001275,20/06/2014,1,1,74.32,1514.86,1,0,0,2,6,63.17,11.15,1931,0,98168,47.4916,-122.308,117.99,805.09,250000
6669200370,26/06/2014,3,2,210.89,1113.81,1,0,0,4,9,210.89,0.0,1968,0,98040,47.5434,-122.229,267.56,1155.61,815000
3885806840,16/03/2015,3,3,212.75,464.7,2,0,0,4,9,181.16,31.59,1995,0,98033,47.6811,-122.207,212.75,473.8,1070000
2025079037,01/10/2014,3,3,255.48,20395.95,2,0,0,3,7,173.73,81.75,1981,0,98014,47.6367,-121.948,225.75,20395.95,510000
3812400202,14/11/2014,2,2,54.81,570.23,1,0,0,2,5,54.81,0.0,1947,0,98118,47.545,-122.278,126.35,660.72,156000
4136880140,22/05/2014,4,3,238.76,674.84,2,0,0,3,8,159.79,78.97,1998,0,98092,47.258,-122.208,224.82,734.95,254500
258500059,21/07/2014,3,3,190.45,1395.39,1,0,2,3,9,148.64,41.81,1960,0,98177,47.759,-122.371,272.2,1398.18,760000
8016250140,06/05/2015,3,3,149.57,625.42,2,0,0,3,7,149.57,0.0,1994,0,98030,47.3658,-122.172,156.08,688.78,210000
5153100030,25/08/2014,3,3,198.81,716.74,2,0,0,3,7,198.81,0.0,1991,0,98198,47.384,-122.322,184.88,708.66,349950
1377800135,02/04/2015,3,2,160.72,630.25,3,0,0,4,7,160.72,0.0,1942,0,98199,47.6462,-122.403,112.41,630.25,676000
7549800045,02/01/2015,4,4,226.68,283.54,2,0,0,3,8,180.23,46.45,2006,0,98108,47.555,-122.309,222.04,427.35,475000
3179101070,30/06/2014,4,3,299.15,408.03,2,0,0,4,9,215.53,83.61,1931,0,98105,47.6713,-122.276,214.6,538.37,880000
629800520,03/09/2014,4,4,402.27,2430.51,2,0,0,3,11,402.27,0.0,1997,0,98074,47.6009,-122.011,474.73,2445.09,1210000
7129302800,12/12/2014,3,2,165.37,464.51,1,0,4,4,7,95.69,69.68,1958,0,98118,47.5168,-122.256,165.37,696.77,420000
